timestamp,cpu_used_percent,cpu_idle_percent,mem_total_mb,mem_used_mb,disk_usage_percent,network_in_bytes,network_out_bytes,live_connections
2025-11-02 01:25:37.834,34.05,65.95,1024,543.25,90.0,300768,1103147,303
2025-11-02 01:30:37.834,29.12,70.88,1024,474.06,90.0,304098,1108268,291
2025-11-02 01:35:37.834,34.93,65.07,1024,550.74,90.0,298344,1094353,304
2025-11-02 01:40:37.834,25.38,74.62,1024,615.84,90.0,291541,1105708,291
2025-11-02 01:45:37.834,28.53,71.47,1024,812.03,90.0,289717,1106651,309
2025-11-02 01:50:37.834,20.45,79.55,1024,787.34,90.0,292983,1117954,295
2025-11-02 01:55:37.834,30.0,70.0,1024,748.62,90.0,305808,1111995,311
2025-11-02 02:00:37.834,31.89,68.11,1024,762.43,90.0,309574,1106746,315
2025-11-02 02:05:37.834,28.86,71.14,1024,546.74,90.0,307052,1115019,298
2025-11-02 02:10:37.834,42.59,57.41,1024,643.81,90.0,315360,1112648,329
2025-11-02 02:15:37.834,42.13,57.87,1024,765.47,90.0,325361,1102721,336
2025-11-02 02:20:37.834,47.83,52.17,1024,508.39,90.0,322328,1107213,331
2025-11-02 02:25:37.834,35.69,64.31,1024,799.62,90.0,320868,1094474,324
2025-11-02 02:30:37.834,44.08,55.92,1024,520.08,90.0,316597,1106011,324
2025-11-02 02:35:37.834,45.51,54.49,1024,614.95,90.0,324806,1107484,334
2025-11-02 02:40:37.834,44.45,55.55,1024,670.62,90.0,325548,1100367,334
2025-11-02 02:45:37.834,31.74,68.26,1024,793.9,90.0,311493,1109529,318
2025-11-02 02:50:37.834,41.49,58.51,1024,432.44,90.0,315555,1118831,316
2025-11-02 02:55:37.834,43.64,56.36,1024,689.22,90.0,330451,1118861,337
2025-11-02 03:00:37.834,48.36,51.64,1024,573.86,90.0,346137,1137064,343
2025-11-02 03:05:37.834,27.42,72.58,1024,444.7,90.0,341346,1155083,300
2025-11-02 03:10:37.834,49.89,50.11,1024,704.82,90.0,334380,1157670,355
2025-11-02 03:15:37.834,70.41,29.59,1024,589.94,90.0,353359,1166193,389
2025-11-02 03:20:37.834,44.68,55.32,1024,645.62,90.0,369026,1176663,349
2025-11-02 03:25:37.834,41.0,59.0,1024,472.53,90.0,373699,1167584,332
2025-11-02 03:30:37.834,52.02,47.98,1024,553.61,90.0,356577,1169878,354
2025-11-02 03:35:37.834,51.41,48.59,1024,623.29,90.0,350514,1164423,355
2025-11-02 03:40:37.834,60.21,39.79,1024,514.51,90.0,339578,1157840,362
2025-11-02 03:45:37.834,35.71,64.29,1024,408.77,90.0,357702,1158813,314
2025-11-02 03:50:37.834,55.6,44.4,1024,799.56,90.0,342446,1160387,371
2025-11-02 03:55:37.834,54.19,45.81,1024,569.07,90.0,360482,1147490,355
2025-11-02 04:00:37.834,53.22,46.78,1024,682.97,90.0,359427,1150240,360
2025-11-02 04:05:37.834,58.03,41.97,1024,517.66,90.0,347450,1148233,357
2025-11-02 04:10:37.834,64.94,35.06,1024,489.03,90.0,357318,1159416,371
2025-11-02 04:15:37.834,63.36,36.64,1024,515.67,90.0,363613,1168718,371
2025-11-02 04:20:37.834,43.21,56.79,1024,516.71,90.0,350951,1161870,332
2025-11-02 04:25:37.834,62.84,37.16,1024,585.82,90.0,350698,1172371,373
2025-11-02 04:30:37.834,53.99,46.01,1024,585.46,90.0,364454,1176659,359
2025-11-02 04:35:37.834,55.37,44.63,1024,561.74,90.0,360355,1174913,359
2025-11-02 04:40:37.834,55.37,44.63,1024,376.21,90.0,377152,1170815,349
2025-11-02 04:45:37.834,53.14,46.86,1024,561.19,90.0,369704,1161634,354
2025-11-02 04:50:37.834,66.56,33.44,1024,393.78,90.0,353484,1151890,364
2025-11-02 04:55:37.834,53.8,46.2,1024,371.78,90.0,353936,1137273,337
2025-11-02 05:00:37.834,47.44,52.56,1024,784.71,90.0,339330,1137440,348
2025-11-02 05:05:37.834,54.7,45.3,1024,616.93,90.0,340579,1120960,348
2025-11-02 05:10:37.834,60.42,39.58,1024,644.86,90.0,340630,1114028,359
2025-11-02 05:15:37.834,70.93,29.07,1024,512.92,90.0,333041,1119282,369
2025-11-02 05:20:37.834,64.67,35.33,1024,772.6,90.0,351828,1131229,377
2025-11-02 05:25:37.834,50.13,49.87,1024,633.82,90.0,351788,1122041,341
2025-11-02 05:30:37.834,83.49,16.51,1024,701.01,90.0,360432,1126918,407
2025-11-02 05:35:37.834,61.28,38.72,1024,495.9,90.0,369719,1124441,355
2025-11-02 05:40:37.834,71.39,28.61,1024,798.73,90.0,387329,1120311,393
2025-11-02 05:45:37.834,57.12,42.88,1024,727.28,90.0,375235,1121548,361
2025-11-02 05:50:37.834,63.97,36.03,1024,744.42,90.0,357660,1116310,371
2025-11-02 05:55:37.834,67.03,32.97,1024,395.36,90.0,374900,1115636,358
2025-11-02 06:00:37.834,72.18,27.82,1024,445.93,90.0,380711,1116204,371
2025-11-02 06:05:37.834,70.57,29.43,1024,453.44,90.0,381974,1125488,369
2025-11-02 06:10:37.834,68.72,31.28,1024,445.91,90.0,380642,1136508,366
2025-11-02 06:15:37.834,56.85,43.15,1024,745.17,90.0,377535,1131720,361
2025-11-02 06:20:37.834,54.28,45.72,1024,323.53,90.0,386147,1129560,332
2025-11-02 06:25:37.834,63.33,36.67,1024,346.16,90.0,371709,1135994,348
2025-11-02 06:30:37.834,69.33,30.67,1024,447.44,90.0,376482,1134546,365
2025-11-02 06:35:37.834,57.77,42.23,1024,409.53,90.0,386795,1140261,344
2025-11-02 06:40:37.834,70.65,29.35,1024,425.91,90.0,394228,1147479,370
2025-11-02 06:45:37.834,74.53,25.47,1024,715.75,90.0,393514,1155632,394
2025-11-02 06:50:37.834,50.84,49.16,1024,595.52,90.0,393487,1156334,344
2025-11-02 06:55:37.834,51.63,48.37,1024,310.15,90.0,406344,1147026,329
2025-11-02 07:00:37.834,57.23,42.77,1024,527.01,90.0,412164,1145683,352
2025-11-02 07:05:37.834,61.71,38.29,1024,516.04,90.0,429715,1141625,361
2025-11-02 07:10:37.834,53.39,46.61,1024,365.54,90.0,412288,1147842,336
2025-11-02 07:15:37.834,72.16,27.84,1024,653.38,90.0,421356,1160046,389
2025-11-02 07:20:37.834,62.88,37.12,1024,666.67,90.0,413243,1172475,373
2025-11-02 07:25:37.834,59.03,40.97,1024,676.3,90.0,412514,1179559,367
2025-11-02 07:30:37.834,44.28,55.72,1024,680.18,90.0,426274,1172081,342
2025-11-02 07:35:37.834,45.48,54.52,1024,307.23,90.0,416250,1183306,322
2025-11-02 07:40:37.834,61.45,38.55,1024,795.61,90.0,437406,1186718,382
2025-11-02 07:45:37.834,37.31,62.69,1024,724.07,90.0,448463,1180120,335
2025-11-02 07:50:37.834,68.76,31.24,1024,770.04,90.0,454255,1187015,396
2025-11-02 07:55:37.834,57.06,42.94,1024,315.21,90.0,444935,1185247,347
2025-11-02 08:00:37.834,87.07,12.93,1024,785.34,90.0,443138,1169651,425
2025-11-02 08:05:37.834,77.72,22.28,1024,721.81,90.0,439554,1161808,403
2025-11-02 08:10:37.834,52.83,47.17,1024,735.86,90.0,427231,1161286,357
2025-11-02 08:15:37.834,53.58,46.42,1024,354.96,90.0,438168,1160448,337
2025-11-02 08:20:37.834,64.6,35.4,1024,685.45,90.0,434125,1151928,375
2025-11-02 08:25:37.834,71.67,28.33,1024,798.68,90.0,432369,1157937,394
2025-11-02 08:30:37.834,38.26,61.74,1024,654.62,90.0,431119,1162095,326
2025-11-02 08:35:37.834,36.78,63.22,1024,599.33,90.0,428977,1150609,318
2025-11-02 08:40:37.834,48.42,51.58,1024,791.36,90.0,434282,1171676,354
2025-11-02 08:45:37.834,60.47,39.53,1024,533.98,90.0,428055,1161959,358
2025-11-02 08:50:37.834,59.61,40.39,1024,614.04,90.0,438238,1158297,362
2025-11-02 08:55:37.834,65.34,34.66,1024,551.09,90.0,432279,1161300,368
2025-11-02 09:00:37.834,36.29,63.71,1024,784.82,90.0,431993,1157664,329
2025-11-02 09:05:37.834,25.12,74.88,1024,346.16,90.0,418927,1169298,283
2025-11-02 09:10:37.834,56.86,43.14,1024,563.77,90.0,429644,1167896,354
2025-11-02 09:15:37.834,40.0,60.0,1024,658.92,90.0,442902,1160522,330
2025-11-02 09:20:37.834,28.1,71.9,1024,712.66,90.0,450061,1165438,314
2025-11-02 09:25:37.834,49.73,50.27,1024,605.71,90.0,451765,1142243,343
2025-11-02 09:30:37.834,56.22,43.78,1024,772.57,90.0,451404,1146514,365
2025-11-02 09:35:37.834,47.06,52.94,1024,789.5,90.0,435781,1156833,349
2025-11-02 09:40:37.834,43.71,56.29,1024,340.13,90.0,422234,1138380,312
2025-11-02 09:45:37.834,46.69,53.31,1024,513.21,90.0,429739,1135148,329
2025-11-02 09:50:37.834,44.58,55.42,1024,319.21,90.0,427931,1121978,312
2025-11-02 09:55:37.834,34.8,65.2,1024,475.86,90.0,414339,1122083,301
2025-11-02 10:00:37.834,32.85,67.15,1024,582.08,90.0,400286,1140031,305
2025-11-02 10:05:37.834,45.21,54.79,1024,773.53,90.0,406635,1141866,340
2025-11-02 10:10:37.834,43.22,56.78,1024,740.64,90.0,415374,1140117,335
2025-11-02 10:15:37.834,41.68,58.32,1024,372.48,90.0,400035,1117522,306
2025-11-02 10:20:37.834,30.05,69.95,1024,354.83,90.0,401556,1108673,283
2025-11-02 10:25:37.834,38.18,61.82,1024,608.9,90.0,405435,1107609,313
2025-11-02 10:30:37.834,18.23,81.77,1024,579.64,90.0,399598,1108354,275
2025-11-02 10:35:37.834,41.78,58.22,1024,443.59,90.0,411995,1111099,312
2025-11-02 10:40:37.834,54.29,45.71,1024,767.72,90.0,408548,1117244,354
2025-11-02 10:45:37.834,25.26,74.74,1024,782.01,90.0,391379,1109998,299
2025-11-02 10:50:37.834,34.14,65.86,1024,513.34,90.0,389433,1110319,299
2025-11-02 10:55:37.834,43.29,56.71,1024,763.03,90.0,403113,1106348,332
2025-11-02 11:00:37.834,42.88,57.12,1024,503.78,90.0,399658,1098842,315
2025-11-02 11:05:37.834,25.87,74.13,1024,684.45,90.0,389189,1091867,293
2025-11-02 11:10:37.834,23.43,76.57,1024,550.88,90.0,395471,1096194,282
2025-11-02 11:15:37.834,10.66,89.34,1024,369.96,90.0,398055,1075680,247
2025-11-02 11:20:37.834,31.39,68.61,1024,782.3,90.0,398026,1060839,306
2025-11-02 11:25:37.834,50.77,49.23,1024,539.7,90.0,402797,1086177,332
2025-11-02 11:30:37.834,33.13,66.87,1024,683.26,90.0,395880,1080861,307
2025-11-02 11:35:37.834,30.13,69.87,1024,495.19,90.0,389880,1092612,292
2025-11-02 11:40:37.834,33.57,66.43,1024,316.87,90.0,397155,1092095,289
2025-11-02 11:45:37.834,30.24,69.76,1024,358.67,90.0,387492,1087602,284
2025-11-02 11:50:37.834,22.22,77.78,1024,561.26,90.0,403641,1092860,284
2025-11-02 11:55:37.834,38.59,61.41,1024,660.46,90.0,415934,1093504,322
2025-11-02 12:00:37.834,22.26,77.74,1024,478.58,90.0,404493,1092072,280
2025-11-02 12:05:37.834,20.18,79.82,1024,663.29,90.0,419251,1091720,290
2025-11-02 12:10:37.834,10.25,89.75,1024,664.9,90.0,420773,1094872,273
2025-11-02 12:15:37.834,33.04,66.96,1024,667.62,90.0,434621,1089366,316
2025-11-02 12:20:37.834,26.65,73.35,1024,559.37,90.0,435955,1085511,298
2025-11-02 12:25:37.834,14.47,85.53,1024,775.62,90.0,434183,1077691,288
2025-11-02 12:30:37.834,30.02,69.98,1024,557.67,90.0,431369,1068032,302
2025-11-02 12:35:37.834,15.02,84.98,1024,537.74,90.0,406873,1082832,273
2025-11-02 12:40:37.834,12.18,87.82,1024,409.28,90.0,416144,1075582,261
2025-11-02 12:45:37.834,12.4,87.6,1024,464.72,90.0,409073,1083571,265
2025-11-02 12:50:37.834,2.29,97.71,1024,328.88,90.0,418671,1080724,240
2025-11-02 12:55:37.834,24.72,75.28,1024,631.57,90.0,435411,1085048,302
2025-11-02 13:00:37.834,0.0,100.0,1024,434.45,90.0,429635,1085033,245
2025-11-02 13:05:37.834,0.0,100.0,1024,462.93,90.0,423269,1070703,244
2025-11-02 13:10:37.834,0.0,100.0,1024,701.86,90.0,433347,1070934,260
2025-11-02 13:15:37.834,8.79,91.21,1024,474.74,90.0,428671,1075780,263
2025-11-02 13:20:37.834,8.14,91.86,1024,431.2,90.0,441844,1068140,260
2025-11-02 13:25:37.834,6.38,93.62,1024,393.76,90.0,434932,1086714,257
2025-11-02 13:30:37.834,0.0,100.0,1024,703.93,90.0,449314,1093211,267
2025-11-02 13:35:37.834,0.0,100.0,1024,373.61,90.0,446257,1099779,249
2025-11-02 13:40:37.834,14.29,85.71,1024,539.52,90.0,449559,1107196,286
2025-11-02 13:45:37.834,4.14,95.86,1024,566.75,90.0,459382,1088524,268
2025-11-02 13:50:37.834,12.81,87.19,1024,659.14,90.0,464497,1094163,291
2025-11-02 13:55:37.834,0.79,99.21,1024,631.44,90.0,475203,1112372,272
2025-11-02 14:00:37.834,1.81,98.19,1024,722.29,90.0,460644,1118447,278
2025-11-02 14:05:37.834,13.03,86.97,1024,330.11,90.0,456572,1116345,275
2025-11-02 14:10:37.834,5.86,94.14,1024,458.98,90.0,457204,1107422,269
2025-11-02 14:15:37.834,0.0,100.0,1024,450.63,90.0,449549,1097727,256
2025-11-02 14:20:37.834,2.57,97.43,1024,381.96,90.0,459257,1087072,256
2025-11-02 14:25:37.834,0.0,100.0,1024,455.26,90.0,454134,1083868,255
2025-11-02 14:30:37.834,0.08,99.92,1024,465.8,90.0,446499,1075323,254
2025-11-02 14:35:37.834,0.0,100.0,1024,574.4,90.0,455904,1074107,261
2025-11-02 14:40:37.834,0.0,100.0,1024,647.02,90.0,445449,1075739,265
2025-11-02 14:45:37.834,2.12,97.88,1024,502.32,90.0,435482,1061980,257
2025-11-02 14:50:37.834,0.0,100.0,1024,675.57,90.0,440565,1055860,263
2025-11-02 14:55:37.834,0.0,100.0,1024,479.32,90.0,454003,1051227,253
2025-11-02 15:00:37.834,0.0,100.0,1024,455.83,90.0,455620,1046369,251
2025-11-02 15:05:37.834,0.0,100.0,1024,584.29,90.0,439461,1046512,257
2025-11-02 15:10:37.834,0.0,100.0,1024,319.34,90.0,446311,1047511,243
2025-11-02 15:15:37.834,0.0,100.0,1024,348.05,90.0,440385,1044116,243
2025-11-02 15:20:37.834,0.0,100.0,1024,521.2,90.0,451592,1038737,254
2025-11-02 15:25:37.834,0.0,100.0,1024,789.97,90.0,447796,1038572,269
2025-11-02 15:30:37.834,0.0,100.0,1024,676.61,90.0,459235,1050110,266
2025-11-02 15:35:37.834,0.0,100.0,1024,352.32,90.0,455057,1038466,245
2025-11-02 15:40:37.834,0.0,100.0,1024,740.51,90.0,448170,1047520,268
2025-11-02 15:45:37.834,0.0,100.0,1024,682.14,90.0,428994,1034451,260
2025-11-02 15:50:37.834,0.0,100.0,1024,620.0,90.0,422398,1037345,256
2025-11-02 15:55:37.834,0.0,100.0,1024,727.19,90.0,424171,1045742,263
2025-11-02 16:00:37.834,0.0,100.0,1024,514.1,90.0,425176,1035154,250
2025-11-02 16:05:37.834,0.0,100.0,1024,420.61,90.0,431292,1037960,245
2025-11-02 16:10:37.834,0.0,100.0,1024,569.36,90.0,443733,1029590,255
2025-11-02 16:15:37.834,0.0,100.0,1024,588.21,90.0,444020,1038953,257
2025-11-02 16:20:37.834,0.0,100.0,1024,582.82,90.0,444697,1026152,255
2025-11-02 16:25:37.834,0.0,100.0,1024,596.52,90.0,455826,1019012,256
2025-11-02 16:30:37.834,0.0,100.0,1024,792.94,90.0,458136,1020063,268
2025-11-02 16:35:37.834,0.0,100.0,1024,769.15,90.0,448905,1025755,266
2025-11-02 16:40:37.834,0.0,100.0,1024,755.57,90.0,443683,1026497,264
2025-11-02 16:45:37.834,0.0,100.0,1024,717.53,90.0,422384,1030458,259
2025-11-02 16:50:37.834,0.0,100.0,1024,790.24,90.0,413017,1026064,262
2025-11-02 16:55:37.834,0.0,100.0,1024,357.63,90.0,396114,1017335,232
2025-11-02 17:00:37.834,0.0,100.0,1024,442.94,90.0,399624,1029052,239
2025-11-02 17:05:37.834,0.0,100.0,1024,560.67,90.0,411739,1033042,248
2025-11-02 17:10:37.834,0.0,100.0,1024,740.63,90.0,402331,1029141,257
2025-11-02 17:15:37.834,0.0,100.0,1024,565.84,90.0,393294,1015911,243
2025-11-02 17:20:37.834,0.0,100.0,1024,690.19,90.0,402726,1025696,253
2025-11-02 17:25:37.834,0.0,100.0,1024,378.35,90.0,398217,1035811,235
2025-11-02 17:30:37.834,0.0,100.0,1024,436.44,90.0,400784,1034071,238
2025-11-02 17:35:37.834,0.0,100.0,1024,681.87,90.0,408216,1028786,253
2025-11-02 17:40:37.834,0.0,100.0,1024,391.54,90.0,401135,1026712,234
2025-11-02 17:45:37.834,0.0,100.0,1024,487.09,90.0,394248,1025025,238
2025-11-02 17:50:37.834,0.0,100.0,1024,442.81,90.0,389185,1031182,235
2025-11-02 17:55:37.834,0.0,100.0,1024,486.33,90.0,373649,1022079,234
2025-11-02 18:00:37.834,0.0,100.0,1024,669.86,90.0,378516,1017410,245
2025-11-02 18:05:37.834,0.0,100.0,1024,495.54,90.0,384524,1015941,235
2025-11-02 18:10:37.834,0.0,100.0,1024,591.49,90.0,385321,1018008,240
2025-11-02 18:15:37.834,0.0,100.0,1024,358.37,90.0,398918,1024939,229
2025-11-02 18:20:37.834,0.0,100.0,1024,719.37,90.0,396306,1027427,250
2025-11-02 18:25:37.834,0.0,100.0,1024,496.58,90.0,402482,1041444,239
2025-11-02 18:30:37.834,0.0,100.0,1024,639.25,90.0,407340,1033511,247
2025-11-02 18:35:37.834,0.0,100.0,1024,678.6,90.0,399349,1045204,249
2025-11-02 18:40:37.834,0.0,100.0,1024,414.55,90.0,410898,1037573,234
2025-11-02 18:45:37.834,0.0,100.0,1024,760.15,90.0,412180,1034411,254
2025-11-02 18:50:37.834,0.0,100.0,1024,622.71,90.0,421926,1037509,247
2025-11-02 18:55:37.834,0.0,100.0,1024,526.71,90.0,408916,1046932,240
2025-11-02 19:00:37.834,0.0,100.0,1024,400.56,90.0,410014,1043782,232
2025-11-02 19:05:37.834,0.0,100.0,1024,789.66,90.0,405408,1046922,254
2025-11-02 19:10:37.834,0.0,100.0,1024,693.79,90.0,396894,1044397,247
2025-11-02 19:15:37.834,0.0,100.0,1024,413.71,90.0,410989,1026033,230
2025-11-02 19:20:37.834,0.0,100.0,1024,480.11,90.0,412942,1025725,233
2025-11-02 19:25:37.834,0.0,100.0,1024,721.75,90.0,398172,1015793,244
2025-11-02 19:30:37.834,0.0,100.0,1024,663.39,90.0,393199,1025965,240
2025-11-02 19:35:37.834,0.0,100.0,1024,699.28,90.0,402589,1036192,245
2025-11-02 19:40:37.834,0.0,100.0,1024,533.09,90.0,394060,1029504,233
2025-11-02 19:45:37.834,0.0,100.0,1024,674.04,90.0,384511,1021587,238
2025-11-02 19:50:37.834,0.0,100.0,1024,505.08,90.0,383040,1016555,227
2025-11-02 19:55:37.834,0.0,100.0,1024,415.37,90.0,387733,1020814,223
2025-11-02 20:00:37.834,0.0,100.0,1024,631.13,90.0,380451,1025105,234
2025-11-02 20:05:37.834,0.0,100.0,1024,806.92,90.0,384358,1052369,249
2025-11-02 20:10:37.834,0.0,100.0,1024,466.23,90.0,384706,1049900,228
2025-11-02 20:15:37.834,0.0,100.0,1024,543.22,90.0,386271,1050631,233
2025-11-02 20:20:37.834,0.0,100.0,1024,652.29,90.0,362223,1066085,237
2025-11-02 20:25:37.834,0.0,100.0,1024,584.45,90.0,362382,1068376,234
2025-11-02 20:30:37.834,0.0,100.0,1024,739.04,90.0,359876,1059671,241
2025-11-02 20:35:37.834,1.9,98.1,1024,697.21,90.0,363779,1062407,242
2025-11-02 20:40:37.834,0.0,100.0,1024,337.05,90.0,357241,1068045,217
2025-11-02 20:45:37.834,0.0,100.0,1024,818.39,90.0,353532,1065312,244
2025-11-02 20:50:37.834,0.0,100.0,1024,692.43,90.0,358863,1071674,238
2025-11-02 20:55:37.834,0.0,100.0,1024,749.52,90.0,373320,1077324,244
2025-11-02 21:00:37.834,0.0,100.0,1024,640.61,90.0,360074,1073657,235
2025-11-02 21:05:37.834,0.0,100.0,1024,745.62,90.0,365206,1086070,244
2025-11-02 21:10:37.834,0.0,100.0,1024,364.74,90.0,377405,1079802,222
2025-11-02 21:15:37.834,3.63,96.37,1024,485.24,90.0,384352,1083300,237
2025-11-02 21:20:37.834,1.22,98.78,1024,755.93,90.0,395877,1078483,249
2025-11-02 21:25:37.834,0.0,100.0,1024,410.45,90.0,390442,1064940,224
2025-11-02 21:30:37.834,0.0,100.0,1024,347.26,90.0,402810,1067807,222
2025-11-02 21:35:37.834,0.0,100.0,1024,710.72,90.0,395565,1083242,244
2025-11-02 21:40:37.834,0.0,100.0,1024,734.97,90.0,396116,1082811,246
2025-11-02 21:45:37.834,0.0,100.0,1024,390.48,90.0,391093,1070863,223
2025-11-02 21:50:37.834,0.0,100.0,1024,744.63,90.0,386471,1072640,243
2025-11-02 21:55:37.834,0.0,100.0,1024,658.83,90.0,369257,1066090,235
2025-11-02 22:00:37.834,0.0,100.0,1024,573.48,90.0,349539,1074521,228
2025-11-02 22:05:37.834,5.36,94.64,1024,732.29,90.0,361307,1072692,248
2025-11-02 22:10:37.834,0.0,100.0,1024,521.86,90.0,343317,1058511,222
2025-11-02 22:15:37.834,0.0,100.0,1024,406.52,90.0,345821,1062579,216
2025-11-02 22:20:37.834,1.43,98.57,1024,453.04,90.0,332831,1064250,220
2025-11-02 22:25:37.834,8.5,91.5,1024,565.84,90.0,324345,1061851,238
2025-11-02 22:30:37.834,6.93,93.07,1024,579.24,90.0,331188,1053541,235
2025-11-02 22:35:37.834,5.83,94.17,1024,719.66,90.0,332809,1067854,244
2025-11-02 22:40:37.834,0.0,100.0,1024,712.37,90.0,331537,1064239,232
2025-11-02 22:45:37.834,0.0,100.0,1024,604.86,90.0,342984,1071416,229
2025-11-02 22:50:37.834,0.0,100.0,1024,706.96,90.0,340087,1067709,234
2025-11-02 22:55:37.834,10.02,89.98,1024,405.39,90.0,352387,1073156,237
2025-11-02 23:00:37.834,23.58,76.42,1024,332.83,90.0,341692,1073584,256
2025-11-02 23:05:37.834,16.75,83.25,1024,754.5,90.0,329794,1073808,267
2025-11-02 23:10:37.834,13.94,86.06,1024,345.88,90.0,328413,1067196,237
2025-11-02 23:15:37.834,13.44,86.56,1024,433.5,90.0,328445,1071421,242
2025-11-02 23:20:37.834,4.09,95.91,1024,663.2,90.0,319862,1082662,239
2025-11-02 23:25:37.834,8.35,91.65,1024,516.84,90.0,317101,1074387,237
2025-11-02 23:30:37.834,26.34,73.66,1024,755.87,90.0,330748,1067729,284
2025-11-02 23:35:37.834,0.22,99.78,1024,459.77,90.0,326804,1091285,223
2025-11-02 23:40:37.834,25.8,74.2,1024,313.28,90.0,307441,1083273,257
2025-11-02 23:45:37.834,6.43,93.57,1024,461.14,90.0,290007,1078836,228
2025-11-02 23:50:37.834,22.9,77.1,1024,603.17,90.0,310874,1089906,270
2025-11-02 23:55:37.834,0.0,100.0,1024,499.68,90.0,325379,1101216,227
2025-11-03 00:00:37.834,25.86,74.14,1024,581.05,90.0,321019,1081792,275
2025-11-03 00:05:37.834,12.63,87.37,1024,756.02,90.0,329125,1087915,264
2025-11-03 00:10:37.834,5.85,94.15,1024,774.39,90.0,331729,1086355,253
2025-11-03 00:15:37.834,22.19,77.81,1024,443.38,90.0,344434,1085160,265
2025-11-03 00:20:37.834,30.09,69.91,1024,543.82,90.0,333722,1094481,285
2025-11-03 00:25:37.834,11.55,88.45,1024,588.36,90.0,323293,1091696,253
2025-11-03 00:30:37.834,5.01,94.99,1024,793.15,90.0,336486,1087600,255
2025-11-03 00:35:37.834,19.08,80.92,1024,818.49,90.0,321554,1085028,280
2025-11-03 00:40:37.834,19.13,80.87,1024,427.73,90.0,322252,1082235,257
2025-11-03 00:45:37.834,25.48,74.52,1024,679.41,90.0,321805,1085014,284
2025-11-03 00:50:37.834,29.5,70.5,1024,500.75,90.0,329647,1095601,284
2025-11-03 00:55:37.834,19.41,80.59,1024,311.35,90.0,331046,1099021,255
2025-11-03 01:00:37.834,48.91,51.09,1024,311.94,90.0,329726,1098918,309
2025-11-03 01:05:37.834,32.6,67.4,1024,543.01,90.0,325920,1103289,293
2025-11-03 01:10:37.834,26.89,73.11,1024,557.23,90.0,315972,1109531,284
2025-11-03 01:15:37.834,14.24,85.76,1024,318.76,90.0,314311,1114155,248
2025-11-03 01:20:37.834,27.73,72.27,1024,658.91,90.0,325962,1108816,293
2025-11-03 01:25:37.834,26.99,73.01,1024,457.73,90.0,323103,1112213,281
2025-11-03 01:30:37.834,39.96,60.04,1024,593.87,90.0,337166,1095257,312
2025-11-03 01:35:37.834,34.98,65.02,1024,461.27,90.0,344476,1107528,298
2025-11-03 01:40:37.834,18.56,81.44,1024,392.77,90.0,349241,1119777,268
2025-11-03 01:45:37.834,32.08,67.92,1024,515.67,90.0,347623,1126892,300
2025-11-03 01:50:37.834,37.07,62.93,1024,426.12,90.0,341339,1136859,305
2025-11-03 01:55:37.834,45.63,54.37,1024,581.02,90.0,358155,1136266,332
2025-11-03 02:00:37.834,48.88,51.12,1024,409.0,90.0,366091,1130262,329
2025-11-03 02:05:37.834,47.61,52.39,1024,567.5,90.0,364697,1120231,334
2025-11-03 02:10:37.834,40.6,59.4,1024,387.78,90.0,381688,1128296,315
2025-11-03 02:15:37.834,43.88,56.12,1024,650.74,90.0,387979,1122291,337
2025-11-03 02:20:37.834,52.5,47.5,1024,693.22,90.0,373774,1119301,353
2025-11-03 02:25:37.834,26.67,73.33,1024,363.72,90.0,369508,1121094,287
2025-11-03 02:30:37.834,36.51,63.49,1024,546.71,90.0,376779,1120794,317
2025-11-03 02:35:37.834,32.27,67.73,1024,343.49,90.0,391855,1122913,300
2025-11-03 02:40:37.834,43.79,56.21,1024,613.47,90.0,415468,1108448,338
2025-11-03 02:45:37.834,52.3,47.7,1024,442.58,90.0,415724,1106580,344
2025-11-03 02:50:37.834,34.03,65.97,1024,577.34,90.0,421886,1113173,321
2025-11-03 02:55:37.834,16.1,83.9,1024,572.14,90.0,415770,1109719,287
2025-11-03 03:00:37.834,44.16,55.84,1024,780.47,90.0,406896,1102821,348
2025-11-03 03:05:37.834,57.42,42.58,1024,588.33,90.0,390038,1110460,360
2025-11-03 03:10:37.834,53.66,46.34,1024,605.7,90.0,393938,1107066,354
2025-11-03 03:15:37.834,52.57,47.43,1024,512.85,90.0,406583,1108541,349
2025-11-03 03:20:37.834,45.48,54.52,1024,793.13,90.0,414342,1106858,354
2025-11-03 03:25:37.834,35.49,64.51,1024,705.12,90.0,415213,1106854,331
2025-11-03 03:30:37.834,53.44,46.56,1024,453.33,90.0,427450,1119091,352
2025-11-03 03:35:37.834,39.94,60.06,1024,739.44,90.0,456957,1123667,350
2025-11-03 03:40:37.834,70.13,29.87,1024,528.59,90.0,448640,1113893,390
2025-11-03 03:45:37.834,53.99,46.01,1024,731.48,90.0,424404,1110916,369
2025-11-03 03:50:37.834,42.48,57.52,1024,728.52,90.0,427828,1107615,348
2025-11-03 03:55:37.834,42.17,57.83,1024,403.9,90.0,438654,1109346,330
2025-11-03 04:00:37.834,53.71,46.29,1024,666.18,90.0,423180,1116616,366
2025-11-03 04:05:37.834,52.25,47.75,1024,456.01,90.0,431508,1116871,352
2025-11-03 04:10:37.834,65.81,34.19,1024,459.52,90.0,428137,1116891,376
2025-11-03 04:15:37.834,56.51,43.49,1024,458.93,90.0,431505,1099038,358
